timestamp,customer_no,location
2019-09-04 14:30:00,20776,checkout
2019-09-04 14:30:00,20777,drinks
2019-09-04 14:30:00,20780,checkout
2019-09-04 14:30:00,20778,spices
2019-09-04 14:30:00,20781,spices
2019-09-04 14:30:00,20786,dairy
2019-09-04 14:30:00,20788,fruit
2019-09-04 14:30:00,20787,dairy
2019-09-04 14:30:00,20775,fruit
2019-09-04 14:30:00,20785,spices
2019-09-04 14:30:00,20783,checkout
2019-09-04 14:30:00,20773,checkout
2019-09-04 14:30:00,20784,checkout
2019-09-04 14:30:00,20774,dairy
2019-09-04 14:30:00,20710,spices
2019-09-04 14:31:00,20785,spices
2019-09-04 14:31:00,20784,checkout
2019-09-04 14:31:00,20786,checkout
2019-09-04 14:31:00,20787,checkout
2019-09-04 14:31:00,20789,dairy
2019-09-04 14:31:00,20788,drinks
2019-09-04 14:31:00,20781,checkout
2019-09-04 14:31:00,20778,spices
2019-09-04 14:31:00,20710,spices
2019-09-04 14:31:00,20775,checkout
2019-09-04 14:31:00,20773,checkout
2019-09-04 14:31:00,20735,checkout
2019-09-04 14:31:00,20777,fruit
2019-09-04 14:31:00,20774,dairy
2019-09-04 14:32:00,20784,checkout
2019-09-04 14:32:00,20785,checkout
2019-09-04 14:32:00,20773,checkout
2019-09-04 14:32:00,20789,checkout
2019-09-04 14:32:00,20774,dairy
2019-09-04 14:32:00,20710,spices
2019-09-04 14:32:00,20786,checkout
2019-09-04 14:32:00,20777,fruit
2019-09-04 14:32:00,20788,drinks
2019-09-04 14:32:00,20775,checkout
2019-09-04 14:32:00,20778,spices
2019-09-04 14:33:00,20790,dairy
2019-09-04 14:33:00,20774,dairy
2019-09-04 14:33:00,20777,fruit
2019-09-04 14:33:00,20784,checkout
2019-09-04 14:33:00,20788,drinks
2019-09-04 14:33:00,20786,checkout
2019-09-04 14:33:00,20778,spices
2019-09-04 14:33:00,20710,spices
2019-09-04 14:34:00,20784,checkout
2019-09-04 14:34:00,20788,spices
2019-09-04 14:34:00,20710,spices
2019-09-04 14:34:00,20777,fruit
2019-09-04 14:34:00,20790,checkout
2019-09-04 14:34:00,20778,spices
2019-09-04 14:34:00,20791,fruit
2019-09-04 14:34:00,20793,dairy
2019-09-04 14:34:00,20792,dairy
2019-09-04 14:34:00,20774,dairy
2019-09-04 14:35:00,20778,dairy
2019-09-04 14:35:00,20784,checkout
2019-09-04 14:35:00,20777,fruit
2019-09-04 14:35:00,20791,checkout
2019-09-04 14:35:00,20793,checkout
2019-09-04 14:35:00,20710,spices
2019-09-04 14:35:00,20792,spices
2019-09-04 14:35:00,20788,spices
2019-09-04 14:35:00,20790,checkout
2019-09-04 14:35:00,20774,checkout
2019-09-04 14:36:00,20710,spices
2019-09-04 14:36:00,20795,drinks
2019-09-04 14:36:00,20794,fruit
2019-09-04 14:36:00,20790,checkout
2019-09-04 14:36:00,20791,checkout
2019-09-04 14:36:00,20792,spices
2019-09-04 14:36:00,20793,checkout
2019-09-04 14:36:00,20777,spices
2019-09-04 14:36:00,20788,spices
2019-09-04 14:36:00,20778,spices
2019-09-04 14:36:00,20774,checkout
2019-09-04 14:37:00,20778,spices
2019-09-04 14:37:00,20794,checkout
2019-09-04 14:37:00,20793,checkout
2019-09-04 14:37:00,20710,spices
2019-09-04 14:37:00,20777,spices
2019-09-04 14:37:00,20788,spices
2019-09-04 14:37:00,20792,spices
2019-09-04 14:37:00,20791,checkout
2019-09-04 14:37:00,20795,spices
2019-09-04 14:37:00,20774,checkout
2019-09-04 14:38:00,20799,spices
2019-09-04 14:38:00,20800,dairy
2019-09-04 14:38:00,20792,spices
2019-09-04 14:38:00,20795,dairy
2019-09-04 14:38:00,20798,drinks
2019-09-04 14:38:00,20801,dairy
2019-09-04 14:38:00,20793,checkout
2019-09-04 14:38:00,20796,spices
2019-09-04 14:38:00,20802,fruit
2019-09-04 14:38:00,20797,dairy
2019-09-04 14:38:00,20710,spices
2019-09-04 14:38:00,20777,spices
2019-09-04 14:38:00,20778,spices
2019-09-04 14:38:00,20788,spices
2019-09-04 14:38:00,20803,dairy
2019-09-04 14:39:00,20788,dairy
2019-09-04 14:39:00,20798,fruit
2019-09-04 14:39:00,20796,dairy
2019-09-04 14:39:00,20797,fruit
2019-09-04 14:39:00,20795,dairy
2019-09-04 14:39:00,20777,spices
2019-09-04 14:39:00,20793,checkout
2019-09-04 14:39:00,20778,dairy
2019-09-04 14:39:00,20799,fruit
2019-09-04 14:39:00,20800,checkout
2019-09-04 14:39:00,20792,spices
2019-09-04 14:39:00,20710,drinks
2019-09-04 14:39:00,20803,drinks
2019-09-04 14:39:00,20801,spices
2019-09-04 14:39:00,20802,checkout
2019-09-04 14:40:00,20803,spices
2019-09-04 14:40:00,20801,spices
2019-09-04 14:40:00,20778,dairy
2019-09-04 14:40:00,20799,drinks
2019-09-04 14:40:00,20777,drinks
2019-09-04 14:40:00,20710,drinks
2019-09-04 14:40:00,20795,checkout
2019-09-04 14:40:00,20792,spices
2019-09-04 14:40:00,20793,checkout
2019-09-04 14:40:00,20800,checkout
2019-09-04 14:40:00,20796,fruit
2019-09-04 14:40:00,20798,fruit
2019-09-04 14:40:00,20805,drinks
2019-09-04 14:40:00,20788,spices
2019-09-04 14:40:00,20804,spices
2019-09-04 14:40:00,20797,fruit
2019-09-04 14:40:00,20802,checkout
2019-09-04 14:41:00,20710,checkout
2019-09-04 14:41:00,20796,dairy
2019-09-04 14:41:00,20798,fruit
2019-09-04 14:41:00,20777,drinks
2019-09-04 14:41:00,20788,dairy
2019-09-04 14:41:00,20793,checkout
2019-09-04 14:41:00,20797,fruit
2019-09-04 14:41:00,20801,spices
2019-09-04 14:41:00,20778,dairy
2019-09-04 14:41:00,20808,fruit
2019-09-04 14:41:00,20803,spices
2019-09-04 14:41:00,20804,dairy
2019-09-04 14:41:00,20805,fruit
2019-09-04 14:41:00,20806,drinks
2019-09-04 14:41:00,20792,spices
2019-09-04 14:41:00,20800,checkout
2019-09-04 14:41:00,20807,dairy
2019-09-04 14:41:00,20799,drinks
2019-09-04 14:41:00,20802,checkout
2019-09-04 14:42:00,20801,spices
2019-09-04 14:42:00,20799,checkout
2019-09-04 14:42:00,20807,drinks
2019-09-04 14:42:00,20808,dairy
2019-09-04 14:42:00,20806,fruit
2019-09-04 14:42:00,20805,fruit
2019-09-04 14:42:00,20809,fruit
2019-09-04 14:42:00,20804,spices
2019-09-04 14:42:00,20798,fruit
2019-09-04 14:42:00,20797,fruit
2019-09-04 14:42:00,20803,checkout
2019-09-04 14:42:00,20800,checkout
2019-09-04 14:42:00,20810,fruit
2019-09-04 14:42:00,20788,spices
2019-09-04 14:42:00,20778,dairy
2019-09-04 14:42:00,20793,checkout
2019-09-04 14:42:00,20796,spices
2019-09-04 14:42:00,20792,dairy
2019-09-04 14:42:00,20777,drinks
2019-09-04 14:43:00,20800,checkout
2019-09-04 14:43:00,20798,fruit
2019-09-04 14:43:00,20796,spices
2019-09-04 14:43:00,20809,checkout
2019-09-04 14:43:00,20799,checkout
2019-09-04 14:43:00,20788,spices
2019-09-04 14:43:00,20808,dairy
2019-09-04 14:43:00,20810,checkout
2019-09-04 14:43:00,20777,spices
2019-09-04 14:43:00,20797,fruit
2019-09-04 14:43:00,20804,spices
2019-09-04 14:43:00,20805,fruit
2019-09-04 14:43:00,20792,spices
2019-09-04 14:43:00,20806,checkout
2019-09-04 14:43:00,20778,fruit
2019-09-04 14:43:00,20807,drinks
2019-09-04 14:43:00,20801,spices
2019-09-04 14:44:00,20807,drinks
2019-09-04 14:44:00,20811,fruit
2019-09-04 14:44:00,20800,checkout
2019-09-04 14:44:00,20799,checkout
2019-09-04 14:44:00,20810,checkout
2019-09-04 14:44:00,20788,spices
2019-09-04 14:44:00,20809,checkout
2019-09-04 14:44:00,20808,dairy
2019-09-04 14:44:00,20777,checkout
2019-09-04 14:44:00,20804,spices
2019-09-04 14:44:00,20805,fruit
2019-09-04 14:44:00,20778,fruit
2019-09-04 14:44:00,20806,checkout
2019-09-04 14:44:00,20801,spices
2019-09-04 14:44:00,20792,spices
2019-09-04 14:44:00,20812,fruit
2019-09-04 14:44:00,20796,spices
2019-09-04 14:44:00,20798,fruit
2019-09-04 14:44:00,20813,dairy
2019-09-04 14:44:00,20797,fruit
2019-09-04 14:45:00,20807,drinks
2019-09-04 14:45:00,20813,fruit
2019-09-04 14:45:00,20788,spices
2019-09-04 14:45:00,20796,dairy
2019-09-04 14:45:00,20808,dairy
2019-09-04 14:45:00,20801,spices
2019-09-04 14:45:00,20798,fruit
2019-09-04 14:45:00,20797,fruit
2019-09-04 14:45:00,20809,checkout
2019-09-04 14:45:00,20792,drinks
2019-09-04 14:45:00,20800,checkout
2019-09-04 14:45:00,20814,fruit
2019-09-04 14:45:00,20812,checkout
2019-09-04 14:45:00,20811,checkout
2019-09-04 14:45:00,20805,fruit
2019-09-04 14:45:00,20799,checkout
2019-09-04 14:45:00,20778,spices
2019-09-04 14:45:00,20804,checkout
2019-09-04 14:46:00,20808,dairy
2019-09-04 14:46:00,20778,dairy
2019-09-04 14:46:00,20797,checkout
2019-09-04 14:46:00,20805,drinks
2019-09-04 14:46:00,20807,drinks
2019-09-04 14:46:00,20814,dairy
2019-09-04 14:46:00,20796,dairy
2019-09-04 14:46:00,20792,drinks
2019-09-04 14:46:00,20812,checkout
2019-09-04 14:46:00,20813,fruit
2019-09-04 14:46:00,20801,fruit
2019-09-04 14:46:00,20788,spices
2019-09-04 14:46:00,20811,checkout
2019-09-04 14:46:00,20809,checkout
2019-09-04 14:46:00,20799,checkout
2019-09-04 14:46:00,20798,fruit
2019-09-04 14:47:00,20814,checkout
2019-09-04 14:47:00,20792,drinks
2019-09-04 14:47:00,20807,drinks
2019-09-04 14:47:00,20805,checkout
2019-09-04 14:47:00,20811,checkout
2019-09-04 14:47:00,20813,fruit
2019-09-04 14:47:00,20808,drinks
2019-09-04 14:47:00,20798,fruit
2019-09-04 14:47:00,20778,checkout
2019-09-04 14:47:00,20796,drinks
2019-09-04 14:47:00,20788,spices
2019-09-04 14:47:00,20797,checkout
2019-09-04 14:47:00,20801,checkout
2019-09-04 14:48:00,20811,checkout
2019-09-04 14:48:00,20807,drinks
2019-09-04 14:48:00,20814,checkout
2019-09-04 14:48:00,20815,fruit
2019-09-04 14:48:00,20816,fruit
2019-09-04 14:48:00,20817,fruit
2019-09-04 14:48:00,20813,fruit
2019-09-04 14:48:00,20808,fruit
2019-09-04 14:48:00,20778,checkout
2019-09-04 14:48:00,20805,checkout
2019-09-04 14:48:00,20788,spices
2019-09-04 14:48:00,20801,checkout
2019-09-04 14:48:00,20798,fruit
2019-09-04 14:48:00,20792,checkout
2019-09-04 14:48:00,20796,drinks
2019-09-04 14:48:00,20797,checkout
2019-09-04 14:49:00,20778,checkout
2019-09-04 14:49:00,20788,spices
2019-09-04 14:49:00,20817,drinks
2019-09-04 14:49:00,20807,drinks
2019-09-04 14:49:00,20801,checkout
2019-09-04 14:49:00,20798,fruit
2019-09-04 14:49:00,20815,checkout
2019-09-04 14:49:00,20808,checkout
2019-09-04 14:49:00,20805,checkout
2019-09-04 14:49:00,20816,dairy
2019-09-04 14:49:00,20813,fruit
2019-09-04 14:49:00,20796,drinks
2019-09-04 14:49:00,20797,checkout
2019-09-04 14:50:00,20816,dairy
2019-09-04 14:50:00,20815,checkout
2019-09-04 14:50:00,20798,fruit
2019-09-04 14:50:00,20818,spices
2019-09-04 14:50:00,20813,checkout
2019-09-04 14:50:00,20796,drinks
2019-09-04 14:50:00,20797,checkout
2019-09-04 14:50:00,20817,drinks
2019-09-04 14:50:00,20788,spices
2019-09-04 14:50:00,20807,drinks
2019-09-04 14:50:00,20819,spices
2019-09-04 14:50:00,20808,checkout
2019-09-04 14:50:00,20778,checkout
2019-09-04 14:50:00,20820,fruit
2019-09-04 14:51:00,20822,drinks
2019-09-04 14:51:00,20817,drinks
2019-09-04 14:51:00,20816,spices
2019-09-04 14:51:00,20807,drinks
2019-09-04 14:51:00,20825,fruit
2019-09-04 14:51:00,20819,dairy
2019-09-04 14:51:00,20824,spices
2019-09-04 14:51:00,20788,dairy
2019-09-04 14:51:00,20778,checkout
2019-09-04 14:51:00,20820,checkout
2019-09-04 14:51:00,20821,drinks
2019-09-04 14:51:00,20808,checkout
2019-09-04 14:51:00,20796,drinks
2019-09-04 14:51:00,20798,checkout
2019-09-04 14:51:00,20823,fruit
2019-09-04 14:51:00,20818,dairy
2019-09-04 14:52:00,20820,checkout
2019-09-04 14:52:00,20823,dairy
2019-09-04 14:52:00,20824,dairy
2019-09-04 14:52:00,20818,dairy
2019-09-04 14:52:00,20821,fruit
2019-09-04 14:52:00,20817,drinks
2019-09-04 14:52:00,20825,checkout
2019-09-04 14:52:00,20819,checkout
2019-09-04 14:52:00,20822,fruit
2019-09-04 14:52:00,20796,drinks
2019-09-04 14:52:00,20816,dairy
2019-09-04 14:52:00,20788,checkout
2019-09-04 14:52:00,20778,checkout
2019-09-04 14:52:00,20807,drinks
2019-09-04 14:52:00,20808,checkout
2019-09-04 14:52:00,20798,checkout
2019-09-04 14:53:00,20821,fruit
2019-09-04 14:53:00,20824,fruit
2019-09-04 14:53:00,20778,checkout
2019-09-04 14:53:00,20808,checkout
2019-09-04 14:53:00,20818,dairy
2019-09-04 14:53:00,20819,checkout
2019-09-04 14:53:00,20825,checkout
2019-09-04 14:53:00,20823,dairy
2019-09-04 14:53:00,20816,checkout
2019-09-04 14:53:00,20796,drinks
2019-09-04 14:53:00,20807,checkout
2019-09-04 14:53:00,20822,dairy
2019-09-04 14:53:00,20788,checkout
2019-09-04 14:53:00,20817,checkout
2019-09-04 14:53:00,20826,fruit
2019-09-04 14:54:00,20823,dairy
2019-09-04 14:54:00,20817,checkout
2019-09-04 14:54:00,20826,checkout
2019-09-04 14:54:00,20821,fruit
2019-09-04 14:54:00,20796,drinks
2019-09-04 14:54:00,20825,checkout
2019-09-04 14:54:00,20778,checkout
2019-09-04 14:54:00,20822,checkout
2019-09-04 14:54:00,20818,spices
2019-09-04 14:54:00,20824,fruit
2019-09-04 14:55:00,20822,checkout
2019-09-04 14:55:00,20823,dairy
2019-09-04 14:55:00,20796,drinks
2019-09-04 14:55:00,20821,fruit
2019-09-04 14:55:00,20824,fruit
2019-09-04 14:55:00,20829,spices
2019-09-04 14:55:00,20817,checkout
2019-09-04 14:55:00,20827,dairy
2019-09-04 14:55:00,20818,spices
2019-09-04 14:55:00,20828,fruit
2019-09-04 14:55:00,20778,checkout
2019-09-04 14:56:00,20796,drinks
2019-09-04 14:56:00,20824,fruit
2019-09-04 14:56:00,20823,dairy
2019-09-04 14:56:00,20818,drinks
2019-09-04 14:56:00,20829,checkout
2019-09-04 14:56:00,20778,checkout
2019-09-04 14:56:00,20827,drinks
2019-09-04 14:56:00,20828,dairy
2019-09-04 14:56:00,20821,fruit
2019-09-04 14:56:00,20817,checkout
2019-09-04 14:57:00,20828,checkout
2019-09-04 14:57:00,20830,dairy
2019-09-04 14:57:00,20824,fruit
2019-09-04 14:57:00,20823,checkout
2019-09-04 14:57:00,20821,fruit
2019-09-04 14:57:00,20827,drinks
2019-09-04 14:57:00,20796,checkout
2019-09-04 14:57:00,20818,drinks
2019-09-04 14:57:00,20817,checkout
2019-09-04 14:57:00,20778,checkout
2019-09-04 14:58:00,20827,checkout
2019-09-04 14:58:00,20824,fruit
2019-09-04 14:58:00,20828,checkout
2019-09-04 14:58:00,20830,fruit
2019-09-04 14:58:00,20817,checkout
2019-09-04 14:58:00,20823,checkout
2019-09-04 14:58:00,20818,fruit
2019-09-04 14:58:00,20821,fruit
2019-09-04 14:59:00,20830,fruit
2019-09-04 14:59:00,20818,fruit
2019-09-04 14:59:00,20836,fruit
2019-09-04 14:59:00,20827,checkout
2019-09-04 14:59:00,20835,dairy
2019-09-04 14:59:00,20823,checkout
2019-09-04 14:59:00,20821,fruit
2019-09-04 14:59:00,20832,fruit
2019-09-04 14:59:00,20834,dairy
2019-09-04 14:59:00,20831,spices
2019-09-04 14:59:00,20824,fruit
2019-09-04 14:59:00,20833,fruit
2019-09-04 15:00:00,20827,checkout
2019-09-04 15:00:00,20832,dairy
2019-09-04 15:00:00,20818,fruit
2019-09-04 15:00:00,20824,fruit
2019-09-04 15:00:00,20835,spices
2019-09-04 15:00:00,20833,drinks
2019-09-04 15:00:00,20834,checkout
2019-09-04 15:00:00,20821,checkout
2019-09-04 15:00:00,20831,drinks
2019-09-04 15:00:00,20830,spices
2019-09-04 15:00:00,20836,dairy
2019-09-04 15:01:00,20836,checkout
2019-09-04 15:01:00,20830,drinks
2019-09-04 15:01:00,20818,fruit
2019-09-04 15:01:00,20833,drinks
2019-09-04 15:01:00,20835,spices
2019-09-04 15:01:00,20832,dairy
2019-09-04 15:01:00,20821,checkout
2019-09-04 15:01:00,20831,spices
2019-09-04 15:01:00,20824,fruit
2019-09-04 15:02:00,20835,dairy
2019-09-04 15:02:00,20832,checkout
2019-09-04 15:02:00,20833,drinks
2019-09-04 15:02:00,20831,checkout
2019-09-04 15:02:00,20818,fruit
2019-09-04 15:02:00,20824,fruit
2019-09-04 15:02:00,20830,checkout
2019-09-04 15:02:00,20821,checkout
2019-09-04 15:03:00,20818,fruit
2019-09-04 15:03:00,20824,fruit
2019-09-04 15:03:00,20830,checkout
2019-09-04 15:03:00,20840,drinks
2019-09-04 15:03:00,20839,dairy
2019-09-04 15:03:00,20841,dairy
2019-09-04 15:03:00,20838,fruit
2019-09-04 15:03:00,20837,fruit
2019-09-04 15:03:00,20835,checkout
2019-09-04 15:03:00,20833,drinks
2019-09-04 15:04:00,20837,checkout
2019-09-04 15:04:00,20839,drinks
2019-09-04 15:04:00,20835,checkout
2019-09-04 15:04:00,20838,drinks
2019-09-04 15:04:00,20830,checkout
2019-09-04 15:04:00,20824,fruit
2019-09-04 15:04:00,20840,checkout
2019-09-04 15:04:00,20841,checkout
2019-09-04 15:04:00,20842,fruit
2019-09-04 15:04:00,20833,drinks
2019-09-04 15:04:00,20818,fruit
2019-09-04 15:05:00,20838,drinks
2019-09-04 15:05:00,20841,checkout
2019-09-04 15:05:00,20837,checkout
2019-09-04 15:05:00,20842,checkout
2019-09-04 15:05:00,20843,fruit
2019-09-04 15:05:00,20844,fruit
2019-09-04 15:05:00,20839,checkout
2019-09-04 15:05:00,20830,checkout
2019-09-04 15:05:00,20835,checkout
2019-09-04 15:05:00,20818,fruit
2019-09-04 15:05:00,20824,fruit
2019-09-04 15:05:00,20833,drinks
2019-09-04 15:06:00,20844,checkout
2019-09-04 15:06:00,20843,checkout
2019-09-04 15:06:00,20830,checkout
2019-09-04 15:06:00,20842,checkout
2019-09-04 15:06:00,20841,checkout
2019-09-04 15:06:00,20824,fruit
2019-09-04 15:06:00,20833,checkout
2019-09-04 15:06:00,20835,checkout
2019-09-04 15:06:00,20838,checkout
2019-09-04 15:06:00,20818,spices
2019-09-04 15:07:00,20838,checkout
2019-09-04 15:07:00,20843,checkout
2019-09-04 15:07:00,20818,spices
2019-09-04 15:07:00,20842,checkout
2019-09-04 15:07:00,20830,checkout
2019-09-04 15:07:00,20835,checkout
2019-09-04 15:07:00,20841,checkout
2019-09-04 15:07:00,20824,fruit
2019-09-04 15:08:00,20838,checkout
2019-09-04 15:08:00,20818,checkout
2019-09-04 15:08:00,20824,fruit
2019-09-04 15:09:00,20848,fruit
2019-09-04 15:09:00,20849,drinks
2019-09-04 15:09:00,20850,drinks
2019-09-04 15:09:00,20847,fruit
2019-09-04 15:09:00,20845,drinks
2019-09-04 15:09:00,20846,spices
2019-09-04 15:09:00,20824,fruit
2019-09-04 15:09:00,20818,checkout
2019-09-04 15:10:00,20845,fruit
2019-09-04 15:10:00,20818,checkout
2019-09-04 15:10:00,20851,drinks
2019-09-04 15:10:00,20849,checkout
2019-09-04 15:10:00,20846,drinks
2019-09-04 15:10:00,20852,fruit
2019-09-04 15:10:00,20847,drinks
2019-09-04 15:10:00,20848,spices
2019-09-04 15:10:00,20850,fruit
2019-09-04 15:10:00,20824,fruit
2019-09-04 15:11:00,20849,checkout
2019-09-04 15:11:00,20851,checkout
2019-09-04 15:11:00,20848,spices
2019-09-04 15:11:00,20850,checkout
2019-09-04 15:11:00,20852,dairy
2019-09-04 15:11:00,20846,drinks
2019-09-04 15:11:00,20824,checkout
2019-09-04 15:11:00,20845,fruit
2019-09-04 15:11:00,20847,fruit
2019-09-04 15:12:00,20848,spices
2019-09-04 15:12:00,20852,checkout
2019-09-04 15:12:00,20846,checkout
2019-09-04 15:12:00,20849,checkout
2019-09-04 15:12:00,20845,checkout
2019-09-04 15:12:00,20847,checkout
2019-09-04 15:13:00,20852,checkout
2019-09-04 15:13:00,20845,checkout
2019-09-04 15:13:00,20848,spices
2019-09-04 15:13:00,20846,checkout
2019-09-04 15:13:00,20849,checkout
2019-09-04 15:14:00,20848,checkout
2019-09-04 15:14:00,20846,checkout
2019-09-04 15:15:00,20853,fruit
2019-09-04 15:15:00,20856,dairy
2019-09-04 15:15:00,20855,fruit
2019-09-04 15:15:00,20854,drinks
2019-09-04 15:16:00,20856,fruit
2019-09-04 15:16:00,20855,dairy
2019-09-04 15:16:00,20854,fruit
2019-09-04 15:16:00,20857,spices
2019-09-04 15:16:00,20853,spices
2019-09-04 15:17:00,20855,dairy
2019-09-04 15:17:00,20853,dairy
2019-09-04 15:17:00,20857,fruit
2019-09-04 15:17:00,20858,dairy
2019-09-04 15:17:00,20856,fruit
2019-09-04 15:17:00,20859,fruit
2019-09-04 15:17:00,20854,fruit
2019-09-04 15:18:00,20859,checkout
2019-09-04 15:18:00,20858,fruit
2019-09-04 15:18:00,20853,dairy
2019-09-04 15:18:00,20857,dairy
2019-09-04 15:18:00,20854,checkout
2019-09-04 15:18:00,20855,dairy
2019-09-04 15:18:00,20856,fruit
2019-09-04 15:19:00,20855,drinks
2019-09-04 15:19:00,20860,spices
2019-09-04 15:19:00,20859,checkout
2019-09-04 15:19:00,20856,checkout
2019-09-04 15:19:00,20861,fruit
2019-09-04 15:19:00,20858,fruit
2019-09-04 15:19:00,20857,checkout
2019-09-04 15:19:00,20853,dairy
2019-09-04 15:20:00,20861,checkout
2019-09-04 15:20:00,20858,checkout
2019-09-04 15:20:00,20860,checkout
2019-09-04 15:20:00,20855,drinks
2019-09-04 15:20:00,20853,checkout
2019-09-04 15:21:00,20855,checkout
2019-09-04 15:21:00,20862,dairy
2019-09-04 15:21:00,20853,checkout
2019-09-04 15:21:00,20861,checkout
2019-09-04 15:22:00,20862,spices
2019-09-04 15:22:00,20855,checkout
2019-09-04 15:22:00,20861,checkout
2019-09-04 15:23:00,20863,dairy
2019-09-04 15:23:00,20864,fruit
2019-09-04 15:23:00,20862,spices
2019-09-04 15:23:00,20855,checkout
2019-09-04 15:24:00,20863,drinks
2019-09-04 15:24:00,20864,checkout
2019-09-04 15:24:00,20862,drinks
2019-09-04 15:24:00,20855,checkout
2019-09-04 15:25:00,20855,checkout
2019-09-04 15:25:00,20863,drinks
2019-09-04 15:25:00,20862,drinks
2019-09-04 15:25:00,20864,checkout
2019-09-04 15:26:00,20862,drinks
2019-09-04 15:26:00,20863,drinks
2019-09-04 15:26:00,20855,checkout
2019-09-04 15:27:00,20863,drinks
2019-09-04 15:27:00,20855,checkout
2019-09-04 15:27:00,20865,spices
2019-09-04 15:27:00,20862,drinks
2019-09-04 15:27:00,20866,dairy
2019-09-04 15:28:00,20865,drinks
2019-09-04 15:28:00,20863,drinks
2019-09-04 15:28:00,20862,spices
2019-09-04 15:28:00,20867,fruit
2019-09-04 15:28:00,20855,checkout
2019-09-04 15:28:00,20866,checkout
2019-09-04 15:29:00,20865,drinks
2019-09-04 15:29:00,20866,checkout
2019-09-04 15:29:00,20863,spices
2019-09-04 15:29:00,20855,checkout
2019-09-04 15:29:00,20867,checkout
2019-09-04 15:29:00,20862,spices
2019-09-04 15:30:00,20865,fruit
2019-09-04 15:30:00,20855,checkout
2019-09-04 15:30:00,20863,spices
2019-09-04 15:30:00,20862,fruit
2019-09-04 15:30:00,20866,checkout
2019-09-04 15:31:00,20865,fruit
2019-09-04 15:31:00,20863,checkout
2019-09-04 15:31:00,20866,checkout
2019-09-04 15:31:00,20862,fruit
2019-09-04 15:32:00,20865,fruit
2019-09-04 15:32:00,20862,drinks
2019-09-04 15:32:00,20870,dairy
2019-09-04 15:32:00,20871,fruit
2019-09-04 15:32:00,20863,checkout
2019-09-04 15:32:00,20869,spices
2019-09-04 15:32:00,20868,fruit
2019-09-04 15:33:00,20869,drinks
2019-09-04 15:33:00,20868,checkout
2019-09-04 15:33:00,20871,checkout
2019-09-04 15:33:00,20870,fruit
2019-09-04 15:33:00,20863,checkout
2019-09-04 15:33:00,20865,fruit
2019-09-04 15:33:00,20862,spices
2019-09-04 15:34:00,20871,checkout
2019-09-04 15:34:00,20870,fruit
2019-09-04 15:34:00,20865,fruit
2019-09-04 15:34:00,20862,spices
2019-09-04 15:34:00,20873,fruit
2019-09-04 15:34:00,20874,fruit
2019-09-04 15:34:00,20872,dairy
2019-09-04 15:34:00,20869,drinks
2019-09-04 15:35:00,20870,fruit
2019-09-04 15:35:00,20862,dairy
2019-09-04 15:35:00,20875,fruit
2019-09-04 15:35:00,20874,spices
2019-09-04 15:35:00,20872,fruit
2019-09-04 15:35:00,20876,dairy
2019-09-04 15:35:00,20869,drinks
2019-09-04 15:35:00,20865,spices
2019-09-04 15:35:00,20873,dairy
2019-09-04 15:35:00,20871,checkout
2019-09-04 15:36:00,20876,checkout
2019-09-04 15:36:00,20870,fruit
2019-09-04 15:36:00,20873,dairy
2019-09-04 15:36:00,20862,drinks
2019-09-04 15:36:00,20875,checkout
2019-09-04 15:36:00,20871,checkout
2019-09-04 15:36:00,20865,checkout
2019-09-04 15:36:00,20874,spices
2019-09-04 15:36:00,20872,fruit
2019-09-04 15:36:00,20869,drinks
2019-09-04 15:37:00,20876,checkout
2019-09-04 15:37:00,20877,fruit
2019-09-04 15:37:00,20871,checkout
2019-09-04 15:37:00,20865,checkout
2019-09-04 15:37:00,20870,spices
2019-09-04 15:37:00,20875,checkout
2019-09-04 15:37:00,20874,spices
2019-09-04 15:37:00,20869,drinks
2019-09-04 15:37:00,20862,drinks
2019-09-04 15:37:00,20872,checkout
2019-09-04 15:37:00,20873,dairy
2019-09-04 15:38:00,20871,checkout
2019-09-04 15:38:00,20872,checkout
2019-09-04 15:38:00,20875,checkout
2019-09-04 15:38:00,20874,drinks
2019-09-04 15:38:00,20873,checkout
2019-09-04 15:38:00,20877,checkout
2019-09-04 15:38:00,20865,checkout
2019-09-04 15:38:00,20862,drinks
2019-09-04 15:38:00,20869,fruit
2019-09-04 15:38:00,20870,spices
2019-09-04 15:38:00,20876,checkout
2019-09-04 15:39:00,20876,checkout
2019-09-04 15:39:00,20872,checkout
2019-09-04 15:39:00,20862,drinks
2019-09-04 15:39:00,20869,checkout
2019-09-04 15:39:00,20874,drinks
2019-09-04 15:39:00,20881,dairy
2019-09-04 15:39:00,20880,fruit
2019-09-04 15:39:00,20871,checkout
2019-09-04 15:39:00,20870,spices
2019-09-04 15:39:00,20879,spices
2019-09-04 15:39:00,20878,fruit
2019-09-04 15:39:00,20877,checkout
2019-09-04 15:40:00,20881,spices
2019-09-04 15:40:00,20879,dairy
2019-09-04 15:40:00,20878,spices
2019-09-04 15:40:00,20874,checkout
2019-09-04 15:40:00,20886,dairy
2019-09-04 15:40:00,20880,checkout
2019-09-04 15:40:00,20885,spices
2019-09-04 15:40:00,20884,fruit
2019-09-04 15:40:00,20883,drinks
2019-09-04 15:40:00,20877,checkout
2019-09-04 15:40:00,20882,dairy
2019-09-04 15:40:00,20876,checkout
2019-09-04 15:40:00,20869,checkout
2019-09-04 15:40:00,20872,checkout
